Date,T2M,RH2M,WS2M,WD2M,PRECTOTCORR,CLOUD_AMT
2015-12-28,23.27,84.16,3.52,25.9,0.07,76.55
2015-12-29,22.82,84.93,3.01,25.2,0.04,30.48
2015-12-30,22.48,84.58,2.54,32.9,0.02,8.25
2015-12-31,22.7,83.28,2.57,41.1,0.01,40.23
2016-01-01,22.42,82.59,2.65,34.8,0.01,49.62
2016-01-02,22.19,81.73,2.47,27.0,0.0,46.61
2016-01-03,21.88,82.84,2.07,30.7,0.0,17.1
2016-01-04,22.21,81.8,2.06,39.8,0.0,46.28
2016-01-05,22.62,81.49,2.37,27.6,0.0,63.57
2016-01-06,22.74,81.22,2.6,27.9,0.01,50.31
2016-01-07,22.49,80.9,2.38,31.2,0.02,48.06
2016-01-08,22.48,80.09,2.4,24.1,0.01,48.19
2016-01-09,22.14,78.93,2.09,32.1,0.0,57.52
2016-01-10,21.75,79.05,1.95,37.4,0.0,24.36
2016-01-11,21.83,79.56,2.2,35.2,0.0,27.28
2016-01-12,21.9,78.9,1.93,39.4,0.0,11.64
2016-01-13,22.05,79.13,1.65,37.4,0.0,58.88
2016-01-14,21.55,78.85,1.93,39.8,0.0,26.98
2016-01-15,22.01,79.75,1.79,52.3,0.01,15.31
2016-01-16,22.1,79.44,1.84,39.8,0.0,29.79
2016-01-17,22.01,78.06,1.62,42.4,0.0,37.52
2016-01-18,22.91,79.07,1.72,54.0,0.0,28.66
2016-01-19,24.52,78.96,1.45,93.4,0.02,54.59
2016-01-20,24.83,80.24,1.68,91.1,0.04,91.83
2016-01-21,24.75,81.59,1.94,52.4,0.01,77.45
2016-01-22,24.26,82.75,2.12,40.9,0.05,52.58
2016-01-23,24.88,85.04,3.06,50.1,0.25,48.23
2016-01-24,25.11,83.08,2.74,57.0,0.21,58.04
2016-01-25,24.88,81.27,2.09,62.4,0.01,31.85
2016-01-26,24.83,78.55,1.78,75.3,0.0,32.36
2016-01-27,24.53,77.19,1.69,69.8,0.0,33.99
2016-01-28,24.45,73.78,1.39,72.4,0.0,14.36
2016-01-29,24.15,76.47,1.66,60.5,0.0,24.68
2016-01-30,23.9,78.15,1.65,53.6,0.0,19.18
2016-01-31,23.86,79.69,1.86,57.0,0.06,62.13
2016-02-01,23.32,76.07,1.59,58.3,0.02,69.03
2016-02-02,23.65,74.79,1.49,65.4,0.02,55.06
2016-02-03,23.84,75.57,1.3,82.7,0.0,48.09
2016-02-04,24.36,76.09,1.73,76.7,0.05,53.08
2016-02-05,24.8,73.26,1.83,71.1,0.23,67.1
2016-02-06,24.63,75.46,1.58,88.3,0.0,73.88
2016-02-07,25.58,76.25,1.65,75.8,0.01,46.99
2016-02-08,25.51,78.08,1.89,67.9,0.01,34.8
2016-02-09,25.09,76.69,1.69,69.5,0.0,30.94
2016-02-10,25.11,74.74,1.58,76.3,0.01,34.15
2016-02-11,25.14,72.49,1.44,105.4,0.0,39.25
2016-02-12,25.2,71.81,1.53,116.4,0.0,43.55
2016-02-13,25.91,74.46,1.52,98.2,0.0,44.39
2016-02-14,24.86,73.85,2.02,79.7,0.0,15.96
2016-02-15,25.26,74.69,2.13,79.7,0.02,20.7
2016-02-16,25.57,75.6,2.23,71.0,0.01,29.79
2016-02-17,25.75,75.39,2.88,54.0,0.01,55.38
2016-02-18,26.33,74.24,2.65,68.6,0.04,31.36
2016-02-19,25.86,75.97,2.27,62.5,0.04,24.97
2016-02-20,27.21,75.58,1.97,91.0,0.0,23.43
2016-02-21,27.54,72.99,1.78,116.7,0.0,48.7
2016-02-22,27.2,71.79,1.86,126.0,0.0,15.02
2016-02-23,26.07,71.67,2.19,137.0,0.0,17.41
2016-02-24,26.27,68.0,2.14,146.4,0.0,18.6
2016-02-25,27.25,71.51,2.05,124.0,0.0,28.23
2016-02-26,27.21,71.12,2.53,109.3,0.02,30.67
2016-02-27,26.94,74.27,2.5,83.6,0.01,48.98
2016-02-28,27.5,74.74,2.45,79.3,0.0,51.54
2016-02-29,26.78,72.72,2.2,77.8,0.0,68.55
2016-03-01,27.44,70.4,2.24,81.6,0.01,39.45
2016-03-02,27.27,69.2,2.25,82.7,0.0,53.12
2016-03-03,26.81,71.04,2.37,70.8,0.0,35.09
2016-03-04,25.98,73.75,1.76,56.0,0.0,64.78
2016-03-05,27.46,69.01,1.93,93.0,0.05,37.8
2016-03-06,27.5,67.75,1.88,101.1,0.0,19.07
2016-03-07,27.36,68.98,2.05,99.2,0.04,27.14
2016-03-08,27.62,68.25,2.14,99.0,0.26,22.75
2016-03-09,28.14,63.72,1.83,114.8,0.01,51.4
2016-03-10,26.92,73.2,1.58,113.6,0.0,62.98
2016-03-11,29.04,66.34,1.76,107.3,0.0,32.13
2016-03-12,28.95,66.87,2.25,136.6,0.05,46.57
2016-03-13,29.77,63.9,2.15,142.1,0.01,55.87
2016-03-14,29.52,64.23,2.55,137.1,0.03,47.37
2016-03-15,29.29,63.6,2.46,136.1,0.16,25.22
2016-03-16,29.75,63.97,2.35,130.7,0.06,37.1
2016-03-17,30.28,61.61,2.11,124.6,0.46,45.38
2016-03-18,29.59,59.8,2.05,120.7,0.0,21.41
2016-03-19,30.05,56.15,2.27,155.5,0.01,16.84
